Date,Display_Month,Merchant,Description,Amount_ILS,Type,Category,IsInsurance,Source
10.8.2025,ספט׳.25,"סה""ר",,7.05,הוצאה,אוכלים בחוץ - עידן,FALSE,MAX 4398
25.7.2025,אוג׳.25,מ.תחבורה - פנגו מוביט,,7.25,הוצאה,תחבורה ציבורית,FALSE,MAX 4398
26.10.2025,נוב׳.25,מ.תחבורה - פנגו מוביט,,7.25,הוצאה,תחבורה ציבורית,FALSE,MAX 4398
11.1.2026,פבר׳.26,"סה""ר",,7.3,הוצאה,אוכלים בחוץ - עידן,FALSE,MAX 4398
26.3.2025,אפר׳.25,SURF-ANYWHERE.COM*MCB  ZEEWOLDE      NLD,,7.4,הוצאה,לא מסווג,FALSE,MAX 4398
13.11.2025,דצמ׳.25,המאפה של אודטה,,7.5,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
12.3.2026,אפר׳.26,המאפה של אודטה,,7.5,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
10.7.2025,אוג׳.25,"סה""ר",,7.63,הוצאה,אוכלים בחוץ - עידן,FALSE,MAX 4398
25.7.2025,אוג׳.25,סופר פארם ביג פוריה 158,,7.9,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 4398
3.12.2025,דצמ׳.25,סופר פארם רמבם חיפה,,7.9,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
17.3.2025,אפר׳.25,Google One,,8,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,CAL 4015
17.4.2025,מאי.25,Google One,,8,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,CAL 4015
17.5.2025,יוני.25,Google One,,8,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,CAL 4015
17.6.2025,יולי.25,Google One,,8,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,CAL 4015
17.7.2025,אוג׳.25,Google One,,8,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,CAL 4015
17.8.2025,ספט׳.25,Google One,,8,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,CAL 4015
17.9.2025,אוק׳.25,Google One,,8,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,CAL 4015
16.10.2025,נוב׳.25,GOOGLE*GOOGLE ONE,,8,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,CAL 4015
16.11.2025,דצמ׳.25,GOOGLE*GOOGLE ONE,,8,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,CAL 4015
4.12.2025,דצמ׳.25,המאפה של אודטה,,8,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
10.2.2026,מרץ.26,"סה""ר",,8.17,הוצאה,אוכלים בחוץ - עידן,FALSE,MAX 4398
10.9.2025,אוק׳.25,"סה""ר",,8.84,הוצאה,אוכלים בחוץ - עידן,FALSE,MAX 4398
10.11.2025,דצמ׳.25,"סה""ר",,8.91,הוצאה,אוכלים בחוץ - עידן,FALSE,MAX 4398
16.3.2025,אפר׳.25,הלב המתוק,,9,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
27.3.2025,אפר׳.25,המאפה של אודטה,,9,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
19.5.2025,יוני.25,גולד מרקט,,9,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
7.9.2025,ספט׳.25,לינוי לאה- מאפה מבורך,,9,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
11.11.2025,דצמ׳.25,לינוי לאה- מאפה מבורך,,9,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
26.11.2025,דצמ׳.25,לינוי לאה- מאפה מבורך,,9,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
10.12.2025,ינו׳.26,שיבולת השרון מודיעין,,9,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
8.1.2026,ינו׳.26,צמצם מודיעין,,9,הוצאה,קניות לבית - שונות,FALSE,CAL 8973
18.1.2026,פבר׳.26,לינוי לאה- מאפה מבורך,,9,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
20.1.2026,פבר׳.26,המאפה של אודטה,,9,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
25.4.2025,מאי.25,"מינימרקט קייזר בע""מ",,9.28,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
2.12.2025,דצמ׳.25,חניוני יעקבי,,9.4,הוצאה,חניה,FALSE,CAL 8973
24.4.2026,מאי.26,סונול סמדר,,9.5,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
22.12.2025,ינו׳.26,סופר אלונית לטרון,,9.9,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
1.1.2026,ינו׳.26,פז געש,,9.9,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
18.6.2025,יולי.25,מרשמלו,,10,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
20.6.2025,יולי.25,חומוס אליהו,,10,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
28.10.2025,נוב׳.25,שווארמה אבו גוש,,10,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
15.11.2025,דצמ׳.25,365 SWEET - מודיעין,,10,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
17.12.2025,ינו׳.26,חומוס אליהו,,10,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
18.2.2026,מרץ.26,גולד מרקט,,10,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
23.2.2026,מרץ.26,שיבולת השרון מודיעין,,10,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
20.4.2026,מאי.26,לינוי לאה- מאפה מבורך,,10,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
29.3.2026,אפר׳.26,מרשמלו,,10.03,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
28.8.2025,ספט׳.25,פיצוחי מורנו,,10.2,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
23.4.2025,מאי.25,מ.א מכונות אוטומטיות,,10.7,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
9.7.2025,יולי.25,לב השדה,,10.9,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
8.4.2025,אפר׳.25,קפה עלית רכבת מודיעין מרכז,,11,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
12.11.2025,דצמ׳.25,א.י קפה הפוך,,11,הוצאה,אוכלים בחוץ - עידן,FALSE,MAX 4398
21.12.2025,ינו׳.26,מאפה נאמן הדר,,11,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
15.1.2026,פבר׳.26,פלסטיק שופ,,11,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
26.6.2025,יולי.25,מ.תחבורה - פנגו מוביט,,11.5,הוצאה,תחבורה ציבורית,FALSE,MAX 4398
10.12.2025,ינו׳.26,"סה""ר",,11.53,הוצאה,אוכלים בחוץ - עידן,FALSE,MAX 4398
28.3.2025,אפר׳.25,APPLE.COM/BILL         ITUNES.COM    IRL,,11.9,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
28.4.2025,מאי.25,APPLE.COM/BILL         ITUNES.COM    IRL,,11.9,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
28.5.2025,יוני.25,APPLE.COM/BILL         ITUNES.COM    IRL,,11.9,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
28.6.2025,יולי.25,APPLE.COM/BILL         ITUNES.COM    IRL,,11.9,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
28.7.2025,אוג׳.25,APPLE.COM/BILL         ITUNES.COM    IRL,,11.9,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
28.8.2025,ספט׳.25,APPLE.COM/BILL         ITUNES.COM    IRL,,11.9,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
28.9.2025,אוק׳.25,APPLE.COM/BILL         ITUNES.COM    IRL,,11.9,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
28.10.2025,נוב׳.25,APPLE.COM/BILL         CORK          IRL,,11.9,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
28.11.2025,דצמ׳.25,APPLE.COM/BILL         CORK          IRL,,11.9,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
28.12.2025,ינו׳.26,APPLE.COM/BILL         CORK          IRL,,11.9,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
28.1.2026,פבר׳.26,APPLE.COM/BILL         CORK          IRL,,11.9,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
28.2.2026,מרץ.26,APPLE.COM/BILL         CORK          IRL,,11.9,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
28.3.2026,אפר׳.26,APPLE.COM/BILL         CORK          IRL,,11.9,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
28.4.2026,מאי.26,APPLE.COM/B ILL CORK,,11.9,הוצאה,"תקשורת, טלויזיה ואינטרנט",FALSE,MAX 4398
30.3.2025,אפר׳.25,קפה עלית - רכבת השלום דרו,,12,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
30.4.2025,מאי.25,נפלאות הקמח,,12,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
7.5.2025,מאי.25,"ספייס מועדוני כושר בע""מ -",,12,הוצאה,כושר,FALSE,MAX 7495
13.5.2025,יוני.25,ארומה חוף גורדון,,12,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
16.6.2025,יולי.25,עמית ❤️👨🏻,,12,הוצאה,אוכלים בחוץ,FALSE,BIT
28.8.2025,ספט׳.25,המאפה של אודטה,,12,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
9.10.2025,אוק׳.25,פיצוחי עמדי - ממתקי אזובל,,12,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
22.10.2025,נוב׳.25,גולד מרקט,,12,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
25.10.2025,נוב׳.25,פז YELLOW עתלית,,12,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
14.11.2025,דצמ׳.25,פנגו-חניונים,,12,הוצאה,חניה,FALSE,MAX 4398
30.11.2025,דצמ׳.25,ארנה מרקט,,12,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
8.12.2025,דצמ׳.25,"ענמ מסעדות בע""מ",,12,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
8.12.2025,דצמ׳.25,"ענמ מסעדות בע""מ",,12,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
24.2.2026,מרץ.26,מ.א מכונות אוטומטיות,,12,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
15.4.2026,מאי.26,פנגו-חניונים,,12,הוצאה,חניה,FALSE,MAX 4398
9.7.2025,יולי.25,פלסטיק שופ,,12.9,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
21.8.2025,ספט׳.25,ליאור עדיקה - סניף מודיעי,,12.9,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 4398
15.1.2026,פבר׳.26,קואופ מודיעין קייזר,,12.9,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
27.1.2026,פבר׳.26,פנגו חשבונית חודשית,,12.9,הוצאה,חניה,FALSE,MAX 4398
27.3.2026,אפר׳.26,פנגו חשבונית חודשית,,12.9,הוצאה,חניה,FALSE,MAX 4398
27.4.2026,מאי.26,פנגו חשבונית חודשית,,12.9,הוצאה,חניה,FALSE,MAX 4398
17.1.2026,פבר׳.26,365 SWEET - מודיעין,,13,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
24.3.2026,אפר׳.26,המאפה של אודטה,,13,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
8.4.2026,אפר׳.26,הפניקס ביטוח,,13,הוצאה,ביטוח רכב,TRUE,MAX 4398
11.4.2026,מאי.26,פנגו-חניונים,,13,הוצאה,חניה,FALSE,MAX 4398
21.12.2025,ינו׳.26,עידן הפרי והירק,,13.9,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
16.3.2025,אפר׳.25,"הפיצה של ג'ו בע""מ",,14,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
7.4.2025,אפר׳.25,הפלאפל של הרצל,,14,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
13.5.2025,יוני.25,THE COFFEE WORLD,,14,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
21.8.2025,ספט׳.25,המאפה של אודטה,,14,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
6.10.2025,אוק׳.25,פיצוחי מורנו,,14,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
27.11.2025,דצמ׳.25,המאפה של אודטה,,14,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 4015
9.12.2025,דצמ׳.25,"אילנס רכבת -ת""א האוניברסיטה",,14,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
12.1.2026,פבר׳.26,מיכליס,,14,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
12.2.2026,מרץ.26,המאפה של אודטה,,14,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
15.2.2026,מרץ.26,צמצם מודיעין,,14,הוצאה,קניות לבית - שונות,FALSE,CAL 8973
23.2.2026,מרץ.26,פנגו-חניונים,,14,הוצאה,חניה,FALSE,MAX 4398
26.2.2026,מרץ.26,המאפה של אודטה,,14,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
26.12.2025,ינו׳.26,מ.תחבורה - פנגו מוביט,,14.5,הוצאה,תחבורה ציבורית,FALSE,MAX 4398
10.4.2025,מאי.25,הום סנטר מודיעין,,14.9,הוצאה,קניות לבית - שונות,FALSE,CAL 8973
12.12.2025,ינו׳.26,גולד מרקט,,14.9,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
2.2.2026,פבר׳.26,"קשטן דאלי בע""מ",,14.9,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
23.3.2025,אפר׳.25,פנגו-חניונים,,15,הוצאה,חניה,FALSE,MAX 4398
13.5.2025,יוני.25,מרכז הפחמים בעמ,,15,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
20.6.2025,יולי.25,בכר סנטר,,15,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
12.11.2025,דצמ׳.25,קפה 443,,15,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
20.11.2025,דצמ׳.25,המאפה של אודטה,,15,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
30.11.2025,דצמ׳.25,הבנאי מ.מ אספקה טכנית בעמ,,15,הוצאה,אחזקת בית ותיקונים,FALSE,CAL 8973
16.12.2025,ינו׳.26,קופי טיים בעמ,,15,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
21.12.2025,ינו׳.26,נקודת חן,,15,הוצאה,קניות לבית - שונות,FALSE,CAL 8973
8.2.2026,פבר׳.26,מפגש יערה סניף מודיעין,,15,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
23.2.2026,מרץ.26,המאפה של אודטה,,15,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
25.6.2025,יולי.25,מ.תחבורה - פנגו מוביט,,15.25,הוצאה,תחבורה ציבורית,FALSE,MAX 4398
15.4.2025,מאי.25,ריקושט,,15.8,הוצאה,ציוד צבאי,FALSE,CAL 8973
21.8.2025,ספט׳.25,מקס מודיעיו,,15.9,הוצאה,קניות לבית - שונות,FALSE,MAX 4398
7.10.2025,אוק׳.25,סופר פארם מודיעין שמשוני,,15.9,הוצאה,חנויות פארם ובתי מרקחת,FALSE,MAX 4398
1.8.2025,אוג׳.25,מרשמלו,,16,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
9.10.2025,אוק׳.25,המאפה של אודטה,,16,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
13.11.2025,דצמ׳.25,גולד מרקט,,16,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
23.11.2025,דצמ׳.25,קפה רושה - בת ים,,16,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
1.12.2025,דצמ׳.25,קפה גן סיפור הרצליה,,16,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
21.12.2025,ינו׳.26,רולדין מודיעין,,16,הוצאה,אוכלים בחוץ - עידן,FALSE,MAX 4398
23.12.2025,ינו׳.26,גולד מרקט,,16,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
29.12.2025,ינו׳.26,גולד מרקט,,16,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
15.1.2026,פבר׳.26,גולד מרקט,,16,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
21.1.2026,פבר׳.26,גולד מרקט,,16,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
5.2.2026,פבר׳.26,גולד מרקט,,16,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
26.2.2026,מרץ.26,גולד מרקט,,16,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
12.4.2026,מאי.26,קפה ניר,,16,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
8.9.2025,ספט׳.25,לב השדה,,16.14,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
24.3.2025,אפר׳.25,גולד מרקט,,17,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
18.7.2025,אוג׳.25,המאפה של אודטה,,17,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
10.11.2025,דצמ׳.25,ארומה קסטינה,,17,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
22.11.2025,דצמ׳.25,חניוני יעקבי,,17,הוצאה,חניה,FALSE,CAL 8973
23.1.2026,פבר׳.26,המאפה של אודטה,,17,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 4398
5.4.2026,אפר׳.26,"סל מתוק דובנוב מתוקים בע""",,17,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
27.4.2026,מאי.26,חומוס אליהו,,17,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
13.4.2026,מאי.26,מרשמלו,,17.17,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
27.4.2025,מאי.25,פנגו חשבונית חודשית,,17.33,הוצאה,חניה,FALSE,MAX 4398
2.11.2025,נוב׳.25,קואופ מודיעין קייזר,,17.4,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
15.2.2026,מרץ.26,מיקה מודיעין,,17.5,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
7.3.2026,מרץ.26,מיקה מודיעין,,17.5,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
22.3.2025,אפר׳.25,יועצת מס שושי פרידמן,,17.7,הוצאה,רואה חשבון ויעוץ מס,FALSE,MAX 4398
13.5.2025,יוני.25,יועצת מס שושי פרידמן,,17.7,הוצאה,רואה חשבון ויעוץ מס,FALSE,MAX 4398
13.6.2025,יולי.25,יועצת מס שושי פרידמן,,17.7,הוצאה,רואה חשבון ויעוץ מס,FALSE,MAX 4398
13.7.2025,אוג׳.25,יועצת מס שושי פרידמן,,17.7,הוצאה,רואה חשבון ויעוץ מס,FALSE,MAX 4398
13.8.2025,ספט׳.25,יועצת מס שושי פרידמן,,17.7,הוצאה,רואה חשבון ויעוץ מס,FALSE,MAX 4398
13.9.2025,אוק׳.25,יועצת מס שושי פרידמן,,17.7,הוצאה,רואה חשבון ויעוץ מס,FALSE,MAX 4398
13.10.2025,נוב׳.25,יועצת מס שושי פרידמן,,17.7,הוצאה,רואה חשבון ויעוץ מס,FALSE,MAX 4398
13.11.2025,דצמ׳.25,יועצת מס שושי פרידמן,,17.7,הוצאה,רואה חשבון ויעוץ מס,FALSE,MAX 4398
13.12.2025,ינו׳.26,יועצת מס שושי פרידמן,,17.7,הוצאה,רואה חשבון ויעוץ מס,FALSE,MAX 4398
13.1.2026,פבר׳.26,יועצת מס שושי פרידמן,,17.7,הוצאה,רואה חשבון ויעוץ מס,FALSE,MAX 4398
13.2.2026,מרץ.26,יועצת מס שושי פרידמן,,17.7,הוצאה,רואה חשבון ויעוץ מס,FALSE,MAX 4398
13.3.2026,אפר׳.26,יועצת מס שושי פרידמן,,17.7,הוצאה,רואה חשבון ויעוץ מס,FALSE,MAX 4398
13.4.2026,מאי.26,יועצת מס שושי פרידמן,,17.7,הוצאה,רואה חשבון ויעוץ מס,FALSE,MAX 4398
10.5.2025,יוני.25,סופר פארם מודיעין ישפרו סנטר 125,,17.9,הוצאה,חנויות פארם ובתי מרקחת,FALSE,CAL 8973
21.5.2025,יוני.25,גולד מרקט,,18,הוצאה,"מזון, סופר ומכולת",FALSE,MAX 7495
9.9.2025,ספט׳.25,נונו מימי קרית אונו,,18,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
20.11.2025,דצמ׳.25,נונו מימי נס ציונה,,18,הוצאה,אוכלים בחוץ,FALSE,CAL 8973
20.4.2026,מאי.26,לב השדה,,18.05,הוצאה,"מזון, סופר ומכולת",FALSE,CAL 8973
3.10.2025,אוק׳.25,ALIEXPRESS             LUXEMBOURG    LUX,,18.09,הוצאה,קניות לבית - שונות,FALSE,MAX 4398
30.11.2025,דצמ׳.25,אייץ' אנד או מודיעין,,18.61,הוצאה,"בגדים, נעליים ואביזרים",FALSE,CAL 8973
5.5.2026,מאי.26,חניון עזריאלי שרונה אפליק,,18.75,הוצאה,חניה,FALSE,MAX 4398
17.5.2025,יוני.25,קפה 443,,19,הוצאה,אוכלים בחוץ - עמית,FALSE,MAX 7495
